i,ok,status_code,latency_ms,started_at_s,error
0,True,200,248.64140001591295,1778341184.3037462,
1,True,200,1299.5988000184298,1778341184.305016,
2,True,200,242.2478999942541,1778341184.3057122,
3,True,200,231.64060001727194,1778341184.3063126,
4,True,200,235.86240003351122,1778341184.3069077,
5,True,200,249.8135999776423,1778341184.3075163,
6,True,200,1268.5711999656633,1778341184.3080804,
7,True,200,1283.920600079,1778341184.3086214,
8,True,200,1261.4190999884158,1778341184.3091643,
9,True,200,1287.5564000569284,1778341184.3097348,
10,True,200,1113.5943999979645,1778341184.3102732,
11,True,200,1300.5713000893593,1778341184.3108041,
12,True,200,1379.6351000200957,1778341184.3116672,
13,True,200,1275.2603999106213,1778341184.3122396,
14,True,200,1190.902900067158,1778341184.3132224,
15,True,200,1098.0670000426471,1778341184.3142018,
16,True,200,1195.0978999957442,1778341184.3149874,
17,True,200,1103.2093000831082,1778341184.315608,
18,True,200,1367.5225999904796,1778341184.3161955,
19,True,200,1353.9949000114575,1778341184.316763,
20,True,200,1264.8448999971151,1778341184.3173203,
21,True,200,1202.0147000439465,1778341184.3178766,
22,True,200,1206.5951999975368,1778341184.3184254,
23,True,200,1211.9814999168739,1778341184.3189514,
24,True,200,1122.86179990042,1778341184.319471,
25,True,200,1112.2884000651538,1778341184.3200085,
26,True,200,1592.0672001084313,1778341184.3205738,
27,True,200,1582.5959000503644,1778341184.321115,
28,True,200,5420.894700102508,1778341184.3216445,
29,True,200,4375.219500041567,1778341184.3221872,
30,True,200,1528.5807000473142,1778341184.322731,
31,True,200,1522.5258000427857,1778341184.3232582,
32,True,200,1511.4745000610128,1778341184.323847,
33,True,200,4367.304899962619,1778341184.3244343,
34,True,200,3064.598000026308,1778341184.32501,
35,True,200,1491.8131000595167,1778341184.325548,
36,True,200,1423.7283000256866,1778341184.3261032,
37,True,200,1456.4392000902444,1778341184.326674,
38,True,200,1451.5129999490455,1778341184.327219,
39,True,200,1443.2407999411225,1778341184.3277676,
40,True,200,1389.6403000690043,1778341184.3285139,
41,True,200,1384.5564998919144,1778341184.3296854,
42,True,200,1348.0677999323234,1778341184.3307972,
43,True,200,1288.461499963887,1778341184.3314896,
44,True,200,1364.1699999570847,1778341184.3321,
45,True,200,1368.4761000331491,1778341184.3326757,
46,True,200,1797.3613999783993,1778341184.3332455,
47,True,200,1926.886499975808,1778341184.33382,
48,True,200,1970.3159999335185,1778341184.3343918,
49,True,200,1867.353199981153,1778341184.3352,
50,True,200,4512.32009998057,1778341184.3357701,
51,True,200,1877.3602999281138,1778341184.3363347,
52,True,200,1857.3079999769107,1778341184.3368826,
53,True,200,1880.5955999996513,1778341184.3374171,
54,True,200,1751.652600010857,1778341184.3379855,
55,True,200,1768.3327000122517,1778341184.3385332,
56,True,200,1774.6470000129193,1778341184.339075,
57,True,200,1813.0244999192655,1778341184.3396044,
58,True,200,1566.597199998796,1778341184.340159,
59,True,200,1552.7693999465555,1778341184.3406918,
60,True,200,1498.833000077866,1778341184.3412135,
61,True,200,1397.9307999834418,1778341184.3417766,
62,True,200,1381.1521000461653,1778341184.3423219,
63,True,200,3549.1728000342846,1778341184.342858,
64,True,200,1781.5553999971598,1778341184.3433769,
65,True,200,1775.612699915655,1778341184.343918,
66,True,200,1361.809500027448,1778341184.3444743,
67,True,200,1924.4797999272123,1778341184.3450143,
68,True,200,1919.808299979195,1778341184.3457692,
69,True,200,1860.1481999503449,1778341184.3476741,
70,True,200,4039.7379000205547,1778341184.348424,
71,True,200,2572.674199938774,1778341184.34905,
72,True,200,2528.7401999812573,1778341184.3496656,
73,True,200,2516.527400002815,1778341184.3502374,
74,True,200,2509.5766000449657,1778341184.3507898,
75,True,200,3981.280699954368,1778341184.3513777,
76,True,200,3993.000000016764,1778341184.3519373,
77,True,200,2442.3381000524387,1778341184.3524847,
78,True,200,4873.41420003213,1778341184.3530555,
79,True,200,2455.1057999487966,1778341184.3536344,
80,True,200,2428.023999906145,1778341184.3541765,
81,True,200,2396.2474000873044,1778341184.3546996,
82,True,200,2403.3538000658154,1778341184.3552392,
83,True,200,2414.2672000452876,1778341184.3557868,
84,True,200,2297.213300014846,1778341184.3563287,
85,True,200,2292.1844999073073,1778341184.356853,
86,True,200,2287.951900041662,1778341184.3576245,
87,True,200,2273.4049999853596,1778341184.3582027,
88,True,200,4769.595199963078,1778341184.3587475,
89,True,200,2523.7625000299886,1778341184.3593013,
90,True,200,4914.622100070119,1778341184.359855,
91,True,200,4018.3063000440598,1778341184.360401,
92,True,200,4021.4221000205725,1778341184.3609402,
93,True,200,1912.438000086695,1778341184.3614728,
94,True,200,4997.27619998157,1778341184.3620584,
95,True,200,2508.2298999186605,1778341184.3639133,
96,True,200,2271.738799987361,1778341184.364811,
97,True,200,2253.6370999878272,1778341184.3654108,
98,True,200,2247.6853999542072,1778341184.3659875,
99,True,200,3860.044499975629,1778341184.3665404,
100,True,200,2187.7873999765143,1778341184.3671067,
101,True,200,3854.294199962169,1778341184.3676612,
102,True,200,2195.962999947369,1778341184.368224,
103,True,200,2214.4892000360414,1778341184.3687682,
104,True,200,2161.613899981603,1778341184.3693361,
105,True,200,2157.0622000144795,1778341184.3698921,
106,True,200,2144.292899989523,1778341184.370435,
107,True,200,2139.2649998888373,1778341184.3709645,
108,True,200,2132.349399966188,1778341184.3715043,
109,True,200,4654.427199973725,1778341184.372049,
110,True,200,2117.951299995184,1778341184.3725834,
111,True,200,2110.673899995163,1778341184.373121,
