i,ok,status_code,latency_ms,started_at_s,error
126,True,200,1433.206900022924,1778404111.444469,
127,True,200,2476.077500032261,1778404111.452517,
128,True,200,2414.3852000124753,1778404111.4623253,
129,True,200,1377.1605000365525,1778404111.4736621,
130,True,200,1430.3882999811321,1778404111.485998,
131,True,200,796.5146000497043,1778404111.4961386,
132,True,200,520.685900002718,1778404111.5146606,
133,True,200,229.53679994679987,1778404111.8367105,
134,True,200,3942.288300022483,1778404111.9749503,
135,True,200,946.0012000054121,1778404111.9816494,
136,True,200,930.2550000138581,1778404111.9923444,
137,True,200,3111.272499896586,1778404111.997649,
138,True,200,150.35589993931353,1778404112.0019476,
139,True,200,920.1851999387145,1778404112.0121133,
140,True,200,1981.570100178942,1778404112.0243707,
141,True,200,900.5134999752045,1778404112.0353954,
142,True,200,203.6091999616474,1778404112.040946,
143,True,200,264.4060000311583,1778404112.0500069,
144,True,200,232.9327000770718,1778404112.0563884,
145,True,200,202.34029996208847,1778404112.061885,
146,True,200,2083.436599932611,1778404112.0662777,
147,True,200,98.38930005207658,1778404112.1523557,
148,True,200,870.3288999386132,1778404112.1596653,
149,True,200,5193.880599923432,1778404112.165301,
150,True,200,865.9043000079691,1778404112.1725843,
151,True,200,126.18819996714592,1778404112.1803424,
152,True,200,108.07730001397431,1778404112.1904008,
153,True,200,126.94980017840862,1778404112.2058802,
154,True,200,1942.3322000075132,1778404112.239805,
155,True,200,149.5398001279682,1778404112.2445886,
156,True,200,806.2680000439286,1778404112.2507763,
157,True,200,863.334400113672,1778404112.255747,
158,True,200,805.1182997878641,1778404112.2642908,
159,True,200,837.8542000427842,1778404112.270318,
160,True,200,942.3158999998122,1778404112.2771885,
161,True,200,87.78679999522865,1778404112.2893589,
162,True,200,809.9632000084966,1778404112.2926824,
163,True,200,909.1688999906182,1778404112.2986288,
164,True,200,937.855799915269,1778404112.3067124,
165,True,200,898.9554999861866,1778404112.3149517,
166,True,200,947.4563000258058,1778404112.322458,
167,True,200,2049.8916001524776,1778404112.3262968,
168,True,200,2036.0170998610556,1778404112.332991,
169,True,200,1040.3295001015067,1778404112.358353,
170,True,200,3022.439999971539,1778404112.3646848,
171,True,200,103.75810018740594,1778404112.372416,
172,True,200,108.96350000984967,1778404112.3771794,
173,True,200,172.05829988233745,1778404112.3827403,
174,True,200,2104.126499965787,1778404112.3880658,
175,True,200,1102.845799876377,1778404112.3942637,
176,True,200,165.022199973464,1778404112.4025233,
177,True,200,150.6078999955207,1778404112.4105859,
178,True,200,2081.997500034049,1778404112.415959,
179,True,200,92.12369984015822,1778404112.4211974,
180,True,200,2173.8097998313606,1778404112.426466,
181,True,200,1186.5083000157028,1778404112.4441047,
182,True,200,2116.7077000718564,1778404112.4492412,
183,True,200,1129.1410000994802,1778404112.4537933,
184,True,200,2127.9223000165075,1778404112.4762065,
185,True,200,113.34199993871152,1778404112.480419,
186,True,200,163.3560999762267,1778404112.48619,
187,True,200,160.04600003361702,1778404112.4946012,
188,True,200,2129.003999987617,1778404112.5000155,
189,True,200,96.70380013994873,1778404112.5055099,
190,True,200,3032.9239999409765,1778404112.509398,
191,True,200,103.06179989129305,1778404112.5133893,
192,True,200,1228.0431999824941,1778404112.5286534,
193,True,200,1157.624099869281,1778404112.5345016,
194,True,200,1117.2840998042375,1778404112.5407383,
195,True,200,1104.3946000281721,1778404112.5460527,
196,True,200,1207.3443001136184,1778404112.554853,
197,True,200,2155.1323998719454,1778404112.561347,
198,True,200,91.54319996014237,1778404112.5676394,
199,True,200,363.94129996187985,1778404112.5938108,
200,True,200,87.38759998232126,1778404112.6023414,
201,True,200,1130.2916000131518,1778404112.608797,
202,True,200,2217.8680000361055,1778404112.616516,
203,True,200,2116.470499895513,1778404112.6228492,
204,True,200,1200.0412999186665,1778404112.6304681,
205,True,200,4030.1723000593483,1778404112.6349928,
206,True,200,124.44810010492802,1778404112.6419108,
207,True,200,74.64860007166862,1778404112.6497564,
208,True,200,83.13210005871952,1778404112.6547031,
209,True,200,82.63759990222752,1778404112.6592917,
210,True,200,1121.1806000210345,1778404112.665708,
211,True,200,62.688899924978614,1778404112.669984,
212,True,200,97.1599998883903,1778404112.6738331,
213,True,200,1180.8678000234067,1778404112.6897707,
214,True,200,193.92099999822676,1778404112.7077038,
215,True,200,1144.4927998818457,1778404112.7190661,
216,True,200,1198.8238000776619,1778404112.7244396,
217,True,200,1185.7554998714477,1778404112.7327294,
218,True,200,1195.732699939981,1778404112.7378664,
219,True,200,3072.777000023052,1778404112.7419903,
220,True,200,1136.0550001263618,1778404112.7468483,
221,True,200,1139.5819000899792,1778404112.7500389,
222,True,200,132.56720011122525,1778404112.7540329,
223,True,200,150.68219997920096,1778404112.7577074,
224,True,200,138.45700002275407,1778404112.766419,
225,True,200,127.07040016539395,1778404112.7710536,
226,True,200,1159.2224000487477,1778404112.8413029,
227,True,200,1114.6198001224548,1778404112.8508644,
228,True,200,74.24030010588467,1778404112.877721,
229,True,200,1124.6285999659449,1778404112.8866367,
230,True,200,83.37389980442822,1778404112.890695,
231,True,200,1257.6168000232428,1778404112.8981605,
232,True,200,3073.46439990215,1778404112.9016585,
233,True,200,1232.6187998987734,1778404112.9049065,
234,True,200,1234.9974000826478,1778404112.9084175,
235,True,200,81.05350006371737,1778404112.9168918,
236,True,200,128.7240998353809,1778404112.9184542,
237,True,200,1342.3326998017728,1778404112.9227269,
238,True,200,3079.6391000039876,1778404112.9280071,
239,True,200,84.57290008664131,1778404112.9323444,
240,True,200,2259.1001000255346,1778404112.9359388,
241,True,200,62.30170000344515,1778404112.9429033,
242,True,200,73.66960006766021,1778404112.9519982,
243,True,200,1280.0606000237167,1778404112.957796,
244,True,200,529.0759999770671,1778404112.974126,
245,True,200,1279.934999998659,1778404112.9931188,
246,True,200,4628.155499929562,1778404112.9979758,
247,True,200,1321.4210998266935,1778404113.0052361,
248,True,200,2354.6670000068843,1778404113.0085163,
249,True,200,3124.516800045967,1778404113.013092,
250,True,200,1315.9026999492198,1778404113.0169477,
251,True,200,69.43410006351769,1778404113.0196767,
252,True,200,1258.0500999465585,1778404113.0223627,
253,True,200,1251.3552999589592,1778404113.0256965,
254,True,200,203.21129984222353,1778404113.030054,
255,True,200,2301.6303000040352,1778404113.038544,
256,True,200,594.2096000071615,1778404113.0472176,
257,True,200,569.300299976021,1778404113.0570896,
258,True,200,184.5293000806123,1778404113.0694482,
259,True,200,280.94640001654625,1778404113.0891452,
260,True,200,574.4692001026124,1778404113.1026967,
261,True,200,1275.5387998186052,1778404113.1082082,
262,True,200,162.14999998919666,1778404113.1191387,
263,True,200,1298.5272000078112,1778404113.2078514,
264,True,200,161.81860002689064,1778404113.2139642,
265,True,200,1267.0923999976367,1778404113.2195585,
266,True,200,150.49000014550984,1778404113.2333236,
267,True,200,1314.183000009507,1778404113.2446113,
268,True,200,153.8283999543637,1778404113.2540348,
269,True,200,300.6613999605179,1778404113.2699633,
270,True,200,336.7575998418033,1778404113.2813537,
271,True,200,2121.1597002111375,1778404113.370154,
272,True,200,218.46110001206398,1778404113.3758302,
273,True,200,214.22009984962642,1778404113.383872,
274,True,200,2118.2843998540193,1778404113.3896325,
275,True,200,1183.2900999579579,1778404113.3947477,
276,True,200,214.03170004487038,1778404113.398715,
277,True,200,214.2405998893082,1778404113.407918,
278,True,200,2981.251700082794,1778404113.4902742,
279,True,200,1126.5585999935865,1778404113.4971533,
280,True,200,104.87979999743402,1778404113.503243,
281,True,200,2050.5224999506027,1778404113.5706751,
282,True,200,86.48259984329343,1778404113.5829937,
283,True,200,1116.2934000603855,1778404113.5943298,
284,True,200,1149.6713000815362,1778404113.5981386,
285,True,200,3061.676299897954,1778404113.6081676,
286,True,200,2911.0045998822898,1778404113.6127925,
287,True,200,1081.8278000224382,1778404113.6181407,
288,True,200,1121.7684000730515,1778404113.6221905,
289,True,200,97.36829996109009,1778404113.6265025,
290,True,200,1159.8410001024604,1778404113.6306455,
291,True,200,1113.0586001090705,1778404113.6383235,
292,True,200,3039.1522001009434,1778404113.641455,
293,True,200,135.5656001251191,1778404113.6451688,
294,True,200,2999.765500193462,1778404113.6504886,
295,True,200,2039.6145998965949,1778404113.6580596,
296,True,200,1097.186999861151,1778404113.6695092,
297,True,200,1164.1521002165973,1778404113.6772408,
298,True,200,1136.7730000056326,1778404113.6922,
299,True,200,124.26660000346601,1778404113.6997256,
300,True,200,118.82920004427433,1778404113.723961,
301,True,200,1234.523099847138,1778404113.739152,
302,True,200,1212.5765001401305,1778404113.74537,
303,True,200,2057.019100058824,1778404113.750044,
304,True,200,2063.901900080964,1778404113.7567558,
305,True,200,1191.4206999354064,1778404113.7622552,
306,True,200,86.26580005511642,1778404113.767787,
307,True,200,1231.0345000587404,1778404113.7807908,
308,True,200,1260.7444999739528,1778404113.7869427,
309,True,200,3187.570799840614,1778404113.793157,
310,True,200,3043.7749000266194,1778404113.7989266,
311,True,200,2063.9212999958545,1778404113.8051686,
312,True,200,94.26419995725155,1778404113.809787,
313,True,200,2099.9471999239177,1778404113.8240535,
314,True,200,68.19340004585683,1778404113.8305616,
315,True,200,103.97149994969368,1778404113.842824,
316,True,200,433.58339997939765,1778404113.8540883,
317,True,200,241.68249987997115,1778404113.863619,
318,True,200,4561.089599970728,1778404113.8707938,
319,True,200,110.55089998990297,1778404113.8767667,
320,True,200,94.60390009917319,1778404113.8830287,
321,True,200,1286.738800117746,1778404113.889672,
322,True,200,2085.185999982059,1778404113.8988125,
323,True,200,2108.769200043753,1778404113.9041011,
324,True,200,2079.3823001440614,1778404113.9094303,
325,True,200,1194.932300131768,1778404113.9185305,
326,True,200,2045.5289001110941,1778404113.9233136,
327,True,200,2102.235700003803,1778404113.9286454,
328,True,200,60.312600107863545,1778404113.9336398,
329,True,200,1290.1663999073207,1778404113.9468498,
330,True,200,2092.20810001716,1778404113.9655373,
331,True,200,2199.6251000091434,1778404113.9776866,
332,True,200,266.65530004538596,1778404113.9873848,
333,True,200,1231.3113000709563,1778404113.9941254,
334,True,200,343.0222000461072,1778404114.0005724,
335,True,200,3425.1409999560565,1778404114.0060449,
336,True,200,2101.530199870467,1778404114.0113146,
337,True,200,1216.149799991399,1778404114.0153804,
338,True,200,245.69200002588332,1778404114.1054597,
339,True,200,139.7519998718053,1778404114.129561,
340,True,200,1993.4111000038683,1778404114.1375859,
341,True,200,1111.104599898681,1778404114.143477,
342,True,200,2001.40820001252,1778404114.1497726,
343,True,200,182.5671000406146,1778404114.1559174,
344,True,200,470.3758000396192,1778404114.1821992,
345,True,200,1163.2489000912756,1778404114.237955,
346,True,200,2053.5669999662787,1778404114.2540832,
347,True,200,2043.7127999030054,1778404114.2606428,
348,True,200,1142.0180001296103,1778404114.2651548,
349,True,200,5288.78020006232,1778404114.2693484,
350,True,200,1109.48590002954,1778404114.2731364,
351,True,200,4456.45030005835,1778404114.2770958,
352,True,200,80.42909996584058,1778404114.2805426,
353,True,200,1103.7065000273287,1778404114.2877371,
354,True,200,1134.1326998081058,1778404114.3267305,
355,True,200,1134.5935999415815,1778404114.3329072,
356,True,200,5215.7811999786645,1778404114.3385384,
357,True,200,188.54060000739992,1778404114.3436477,
358,True,200,1152.0006998907775,1778404114.3512115,
359,True,200,1136.5815000608563,1778404114.361031,
360,True,200,173.57750004157424,1778404114.3690753,
361,True,200,218.64960016682744,1778404114.376253,
362,True,200,5202.425100142136,1778404114.3839118,
363,True,200,1063.2844001520425,1778404114.4867136,
364,True,200,1044.788199942559,1778404114.4922729,
365,True,200,84.55679984763265,1778404114.4980052,
366,True,200,1048.4465998597443,1778404114.5064287,
367,True,200,76.62549987435341,1778404114.5122583,
368,True,200,147.67750003375113,1778404114.5322256,
369,True,200,3338.4807999245822,1778404114.5426943,
370,True,200,1962.6711001619697,1778404114.5462513,
371,True,200,177.70419991575181,1778404114.5521734,
372,True,200,114.14750013500452,1778404114.5589633,
373,True,200,126.41649995930493,1778404114.5660248,
374,True,200,1970.7992000039667,1778404114.5780857,
375,True,200,1090.020100120455,1778404114.5826163,
376,True,200,1089.0113997738808,1778404114.5889456,
377,True,200,2023.3720999676734,1778404114.594948,
378,True,200,1066.4870999753475,1778404114.6003168,
