i,ok,status_code,latency_ms,started_at_s,error
0,False,,2208.378199953586,1778407499.2494311,ConnectError('All connection attempts failed')
1,False,,2213.3349999785423,1778407499.255231,ConnectError('All connection attempts failed')
2,False,,2204.042400000617,1778407499.256078,ConnectError('All connection attempts failed')
3,False,,2201.773199951276,1778407499.2567115,ConnectError('All connection attempts failed')
4,False,,2201.4979000668973,1778407499.2573073,ConnectError('All connection attempts failed')
5,False,,2209.2780000530183,1778407499.2581692,ConnectError('All connection attempts failed')
6,False,,2209.363600006327,1778407499.258781,ConnectError('All connection attempts failed')
7,False,,2197.7444000076503,1778407499.2593727,ConnectError('All connection attempts failed')
8,False,,2201.266000047326,1778407499.2599695,ConnectError('All connection attempts failed')
9,False,,2200.997000094503,1778407499.2605617,ConnectError('All connection attempts failed')
10,False,,2210.752099985257,1778407499.2611341,ConnectError('All connection attempts failed')
11,False,,2201.4655999373645,1778407499.2617204,ConnectError('All connection attempts failed')
12,False,,2194.388800067827,1778407499.2623236,ConnectError('All connection attempts failed')
13,False,,2193.3938001748174,1778407499.2628748,ConnectError('All connection attempts failed')
14,False,,2208.97029992193,1778407499.2634294,ConnectError('All connection attempts failed')
15,False,,2205.1712998654693,1778407499.2640352,ConnectError('All connection attempts failed')
16,False,,2211.1714999191463,1778407499.2646067,ConnectError('All connection attempts failed')
17,False,,2208.512600045651,1778407499.265155,ConnectError('All connection attempts failed')
18,False,,2193.470299942419,1778407499.265691,ConnectError('All connection attempts failed')
19,False,,2194.180899998173,1778407499.2662623,ConnectError('All connection attempts failed')
20,False,,2190.6347000040114,1778407499.2668345,ConnectError('All connection attempts failed')
21,False,,2196.7519000172615,1778407499.2673802,ConnectError('All connection attempts failed')
22,False,,2191.874000011012,1778407499.2679267,ConnectError('All connection attempts failed')
23,False,,2194.058099994436,1778407499.2684848,ConnectError('All connection attempts failed')
24,False,,2196.672100108117,1778407499.269043,ConnectError('All connection attempts failed')
25,False,,2193.732799962163,1778407499.270087,ConnectError('All connection attempts failed')
26,False,,2198.677299777046,1778407499.2708347,ConnectError('All connection attempts failed')
27,False,,2190.457600168884,1778407499.271433,ConnectError('All connection attempts failed')
