i,ok,status_code,latency_ms,started_at_s,error
0,True,200,2544.996800017543,1778343922.0772502,
1,True,200,1193.6695999465883,1778343922.0788434,
2,True,200,223.66810007952154,1778343922.0803466,
3,True,200,1719.9636999284849,1778343922.0815175,
4,True,200,1889.7809999762103,1778343922.0826344,
5,True,200,1735.5452999472618,1778343922.0839036,
6,True,200,1209.4466999405995,1778343922.0851984,
7,True,200,2299.612500006333,1778343922.0864093,
8,True,200,1752.8370000654832,1778343922.087626,
9,True,200,2343.254999956116,1778343922.0888557,
10,True,200,1192.2855000011623,1778343922.0900874,
11,True,200,1878.1966000096872,1778343922.0912845,
12,True,200,1957.021800102666,1778343922.0923917,
13,True,200,1884.3379999743775,1778343922.0935812,
14,True,200,2301.4883000869304,1778343922.0947154,
15,True,200,2373.313199961558,1778343922.0958424,
16,True,200,2368.4039999498054,1778343922.096865,
17,True,200,3528.087000013329,1778343922.0978696,
18,True,200,2633.9399999706075,1778343922.0987742,
19,True,200,1925.9730000048876,1778343922.099641,
20,True,200,2287.22969989758,1778343922.1012566,
21,True,200,2280.9878000989556,1778343922.1019626,
22,True,200,2547.8596999309957,1778343922.102599,
23,True,200,1195.1234000734985,1778343922.1032348,
24,True,200,1716.3005999755114,1778343922.1039379,
25,True,200,1184.0617000125349,1778343922.1045475,
26,True,200,2527.3494999855757,1778343922.1051476,
27,True,200,1703.2112999586388,1778343922.105764,
28,True,200,2285.16229998786,1778343922.1063275,
29,True,200,1699.3655000114813,1778343922.1069005,
30,True,200,1178.4222000278533,1778343922.1074996,
31,True,200,1194.0025000367314,1778343922.1080935,
32,True,200,1879.0154999587685,1778343922.108636,
33,True,200,2445.570999989286,1778343922.109189,
34,True,200,1931.9333001039922,1778343922.1098056,
35,True,200,1875.4744000034407,1778343922.1103876,
36,True,200,2425.214400049299,1778343922.110954,
37,True,200,1856.0188000556082,1778343922.1115322,
38,True,200,2669.011199963279,1778343922.1120908,
39,True,200,2421.073399949819,1778343922.1126475,
40,True,200,2416.357500012964,1778343922.1132178,
41,True,200,2396.2910999543965,1778343922.1138186,
42,True,200,2404.7153999563307,1778343922.1144488,
43,True,200,2499.1817000554875,1778343922.1150248,
44,True,200,2496.501899906434,1778343922.1156108,
45,True,200,2482.4282999616116,1778343922.116219,
46,True,200,2346.0668000625446,1778343922.1168218,
47,True,200,1162.9253000719473,1778343922.1174035,
48,True,200,1159.3263999093324,1778343922.1179652,
49,True,200,1864.2119999276474,1778343922.1185153,
50,True,200,1183.2725999411196,1778343922.1190531,
51,True,200,2649.582299985923,1778343922.1197019,
52,True,200,2474.813999957405,1778343922.1202385,
53,True,200,2566.211099969223,1778343922.1207585,
54,True,200,1750.1240000128746,1778343922.1213856,
55,True,200,3447.0404000021517,1778343922.1220636,
56,True,200,1663.677499978803,1778343922.1229317,
57,True,200,1851.0963000589982,1778343922.1234767,
58,True,200,1839.5026000216603,1778343922.1241357,
59,True,200,1159.4591999892145,1778343922.1247625,
60,True,200,3415.073600015603,1778343922.12541,
61,True,200,2373.7828000448644,1778343922.126047,
62,True,200,2368.490199907683,1778343922.1266658,
63,True,200,2273.073900025338,1778343922.1272714,
64,True,200,2828.5783999599516,1778343922.1279123,
65,True,200,2570.366800064221,1778343922.128539,
66,True,200,2288.3193000452593,1778343922.1291611,
67,True,200,2416.168099967763,1778343922.1297944,
68,True,200,2272.615100024268,1778343922.1304355,
69,True,200,2618.4982999693602,1778343922.1310842,
70,True,200,2335.5897000292316,1778343922.1317139,
71,True,200,2320.7047999603674,1778343922.1323452,
72,True,200,3618.81820007693,1778343922.13297,
73,True,200,2339.3204000312835,1778343922.1335936,
74,True,200,2490.5009999638423,1778343922.134294,
75,True,200,2624.8140999814495,1778343922.134948,
76,True,200,2395.9150000009686,1778343922.135478,
77,True,200,2449.0862999809906,1778343922.1361096,
78,True,200,2411.4570999518037,1778343922.136634,
79,True,200,3133.421799982898,1778343922.137272,
80,True,200,2614.1817000461742,1778343922.3040557,
81,True,200,1354.3108999729156,1778343923.2725463,
82,True,200,2234.4064000062644,1778343923.2774665,
83,True,200,1596.5198000194505,1778343923.2806716,
84,True,200,1320.3776000300422,1778343923.2831867,
85,True,200,2423.2221000129357,1778343923.2849298,
86,True,200,2183.3867999957874,1778343923.287122,
87,True,200,2206.30830002483,1778343923.2924314,
88,True,200,1631.4824000000954,1778343923.296803,
89,True,200,1635.070199961774,1778343923.3006482,
90,True,200,2193.850199924782,1778343923.3030813,
91,True,200,2181.569100008346,1778343923.303936,
92,True,200,1917.8190999664366,1778343923.7866561,
93,True,200,873.127399943769,1778343923.8015318,
94,True,200,1140.1349999941885,1778343923.8070216,
95,True,200,1151.152699952945,1778343923.8113952,
96,True,200,1124.2296000709757,1778343923.8208978,
97,True,200,845.554200001061,1778343923.823299,
98,True,200,1773.7045999383554,1778343923.840508,
99,True,200,1088.3541000075638,1778343923.8715353,
100,True,200,1033.5917000193149,1778343923.963748,
101,True,200,1019.7915999451652,1778343923.9680614,
102,True,200,1016.0636999644339,1778343923.9701383,
103,True,200,1022.2894999897107,1778343923.9734313,
104,True,200,1008.2699001068249,1778343923.975769,
105,True,200,759.1663999482989,1778343923.9807925,
106,True,200,612.289399956353,1778343923.98462,
107,True,200,748.1647999957204,1778343923.9864092,
108,True,200,749.7580000199378,1778343923.987927,
109,True,200,991.1886999616399,1778343924.0256472,
110,True,200,678.6705999402329,1778343924.041878,
111,True,200,1551.204500021413,1778343924.0494385,
112,True,200,353.1836998881772,1778343924.3829818,
113,True,200,1356.1239000409842,1778343924.3860445,
114,True,200,833.4691999480128,1778343924.3885136,
115,True,200,831.7084999289364,1778343924.3916001,
116,True,200,87.55709999240935,1778343924.3962595,
117,True,200,828.7470999639481,1778343924.4003646,
118,True,200,646.9407000113279,1778343924.4031134,
119,True,200,1230.3410999011248,1778343924.4175026,
120,True,200,795.2805999666452,1778343924.4321444,
121,True,200,1208.46450002864,1778343924.4530735,
122,True,200,102.28549991734326,1778343924.46291,
123,True,200,759.3662000726908,1778343924.465344,
124,True,200,1195.388299995102,1778343924.4678314,
125,True,200,777.524699922651,1778343924.469286,
126,True,200,1209.4390999991447,1778343924.4731498,
127,True,200,1292.2260999912396,1778343924.48384,
128,True,200,1198.3394999988377,1778343924.4951882,
129,True,200,792.3001000890508,1778343924.4998517,
130,True,200,272.7500000037253,1778343924.5102386,
131,True,200,485.3755000513047,1778343924.5192235,
132,True,200,345.050000003539,1778343924.529606,
133,True,200,1024.9853000277653,1778343924.5314424,
134,True,200,75.73029992636293,1778343924.5340738,
135,True,200,370.1361999846995,1778343924.5365503,
136,True,200,964.5945000229403,1778343924.5459943,
137,True,200,385.06410003174096,1778343924.5481403,
138,True,200,86.88120008446276,1778343924.5547826,
139,True,200,372.9129999410361,1778343924.5652177,
140,True,200,1124.2264999309555,1778343924.585218,
141,True,200,1111.8835000088438,1778343924.5950751,
142,True,200,1113.8102000113577,1778343924.5969357,
143,True,200,966.3903000764549,1778343924.598693,
