i,ok,status_code,latency_ms,started_at_s,error
310,True,200,10485.234200023115,1778407904.0439317,
311,True,200,8447.071500122547,1778407904.044623,
312,True,200,8453.38899991475,1778407904.045309,
313,True,200,8479.86610000953,1778407904.0459917,
314,True,200,7740.4873999767005,1778407904.0466812,
315,True,200,7802.916300017387,1778407904.0473535,
316,True,200,7819.054499967024,1778407904.048034,
317,True,200,8461.13479998894,1778407904.048711,
318,True,200,8471.928799990565,1778407904.0493908,
319,True,200,7833.2332000136375,1778407904.0500834,
320,True,200,8505.76279987581,1778407904.051945,
321,True,200,8484.8258998245,1778407904.0536537,
322,True,200,7861.336299916729,1778407904.0545108,
323,True,200,7851.245899917558,1778407904.0552573,
324,True,200,7907.21739991568,1778407904.0559492,
325,True,200,10063.64839989692,1778407904.0566523,
326,True,200,7919.095099903643,1778407904.0574749,
327,True,200,8512.675500009209,1778407904.0581806,
328,True,200,9121.170100057498,1778407904.0588539,
329,True,200,7890.203400049359,1778407904.0595393,
330,True,200,8521.657000062987,1778407904.0602133,
331,True,200,8529.119299957529,1778407904.0609066,
332,True,200,8531.014200067148,1778407904.0616095,
333,True,200,8543.026200029999,1778407904.0624394,
334,True,200,10448.998900130391,1778407904.0631618,
335,True,200,8554.844700032845,1778407904.0638795,
336,True,200,7946.9723999500275,1778407904.0646453,
337,True,200,8546.849800040945,1778407904.0653439,
338,True,200,7976.383599918336,1778407904.0660322,
339,True,200,8614.955200115219,1778407904.0667,
340,True,200,8383.706199936569,1778407904.069227,
341,True,200,8575.825300067663,1778407904.0704231,
342,True,200,8383.288900135085,1778407904.0712943,
343,True,200,8601.455099880695,1778407904.0720425,
344,True,200,8589.0496999491,1778407904.0727644,
345,True,200,8603.799700038508,1778407904.073523,
346,True,200,7976.260099792853,1778407904.0742526,
347,True,200,8610.524900024757,1778407904.0749586,
348,True,200,8628.866599872708,1778407904.0756748,
349,True,200,8644.687399966642,1778407904.0763533,
350,True,200,10567.446999950334,1778407904.0770452,
351,True,200,9286.621199920774,1778407904.077753,
352,True,200,8619.562800042331,1778407904.0784366,
353,True,200,8423.248500097543,1778407904.0791054,
354,True,200,8648.67310016416,1778407904.07979,
355,True,200,8656.995499972254,1778407904.080481,
356,True,200,8433.616700116545,1778407904.0811834,
357,True,200,8668.313700007275,1778407904.0818949,
358,True,200,8440.983699867502,1778407904.0826359,
359,True,200,10427.798999939114,1778407904.0833488,
360,True,200,8668.352499837056,1778407904.08454,
361,True,200,8656.483399914578,1778407904.087186,
362,True,200,8680.179700022563,1778407904.0881786,
363,True,200,8445.136199938133,1778407904.0890963,
364,True,200,8701.851199846715,1778407904.0899923,
365,True,200,8452.018499840051,1778407904.0907636,
366,True,200,8459.954800084233,1778407904.0914848,
367,True,200,8678.897199919447,1778407904.0921984,
368,True,200,8685.044399928302,1778407904.092936,
369,True,200,8466.260200133547,1778407904.0936213,
370,True,200,9211.216599913314,1778407904.0943305,
371,True,200,8492.3094001133,1778407904.0950418,
372,True,200,8688.214699970558,1778407904.0957236,
373,True,200,8519.118200056255,1778407904.096393,
374,True,200,8544.6629000362,1778407904.0970943,
375,True,200,8523.969499859959,1778407904.0977743,
376,True,200,9285.283399978653,1778407904.0984619,
377,True,200,8687.361000105739,1778407904.0991678,
378,True,200,8717.026700032875,1778407904.099866,
379,True,200,8554.813799913973,1778407904.1018884,
380,True,200,8701.88259985298,1778407904.1034985,
381,True,200,8718.585799913853,1778407904.1043775,
382,True,200,10408.383499830961,1778407904.105178,
383,True,200,10032.728800084442,1778407904.1059241,
384,True,200,8563.13050002791,1778407904.1067677,
385,True,200,8728.901399997994,1778407904.1075258,
386,True,200,8544.694700045511,1778407904.1082368,
387,True,200,10507.039800053462,1778407904.1089485,
388,True,200,8490.20959995687,1778407904.1096435,
389,True,200,8528.702000156045,1778407904.1103563,
390,True,200,8746.272699907422,1778407904.1110804,
391,True,200,8740.228099981323,1778407904.1117752,
392,True,200,8580.886399839073,1778407904.11249,
393,True,200,8588.216200005263,1778407904.1132388,
394,True,200,8593.566699884832,1778407904.114055,
395,True,200,10465.34390002489,1778407904.1148977,
396,True,200,8355.63370003365,1778407904.1156282,
397,True,200,8802.156300051138,1778407904.1163452,
398,True,200,9283.111300086603,1778407904.117875,
399,True,200,8337.868300033733,1778407904.1194935,
400,True,200,8763.074799906462,1778407904.120412,
401,True,200,8334.226399892941,1778407904.1212335,
402,True,200,10356.238699983805,1778407904.1219783,
403,True,200,8344.694100087509,1778407904.1227107,
404,True,200,8349.118700018153,1778407904.1234846,
405,True,200,8309.952600160614,1778407904.1242056,
406,True,200,8352.111399872229,1778407904.1249413,
407,True,200,9994.110699975863,1778407904.1256466,
408,True,200,7857.067399891093,1778407904.1263885,
409,True,200,7899.969500023872,1778407904.1271493,
410,True,200,8357.64680011198,1778407904.1278713,
411,True,200,7869.534099940211,1778407904.1285806,
412,True,200,8360.83639995195,1778407904.1292963,
413,True,200,10414.935100125149,1778407904.1300008,
414,True,200,8323.013300076127,1778407904.1307223,
415,True,200,8334.649899974465,1778407904.1314368,
416,True,200,8324.230400146917,1778407904.1321588,
417,True,200,8360.862399917096,1778407904.132892,
418,True,200,8324.121800018474,1778407904.134267,
419,True,200,9983.862600056455,1778407904.1360123,
420,True,200,8369.094599969685,1778407904.1368742,
421,True,200,10371.941899880767,1778407904.1377096,
422,True,200,8345.605300040916,1778407904.1384854,
423,True,200,8347.773500019684,1778407904.1392062,
424,True,200,8360.529399942607,1778407904.1399312,
425,True,200,8378.523899940774,1778407904.140639,
426,True,200,8366.327499970794,1778407904.141501,
427,True,200,8361.91329988651,1778407904.142229,
428,True,200,8374.114100122824,1778407904.142928,
429,True,200,8368.773200083524,1778407904.1436627,
430,True,200,10366.803100099787,1778407904.1443853,
431,True,200,8395.525500178337,1778407904.1450918,
432,True,200,10415.834399871528,1778407904.145848,
433,True,200,8389.718299964443,1778407904.1465676,
434,True,200,8408.271299907938,1778407904.1472917,
435,True,200,8405.4429999087,1778407904.1480432,
436,True,200,8426.624599844217,1778407904.148752,
437,True,200,8435.197700047866,1778407904.1494765,
438,True,200,8396.469699917361,1778407904.1505446,
439,True,200,8421.066000126302,1778407904.1520567,
440,True,200,8415.535499807447,1778407904.1531231,
441,True,200,8443.03850014694,1778407904.1539948,
442,True,200,8424.293500138447,1778407904.1547492,
443,True,200,8469.384799944237,1778407904.1554966,
444,True,200,10527.88110007532,1778407904.1562712,
445,True,200,9241.268099984154,1778407904.1571221,
446,True,200,8444.779600016773,1778407904.1579318,
447,True,200,8449.572199955583,1778407904.1586642,
448,True,200,8716.214200016111,1778407904.159402,
449,True,200,8782.85069996491,1778407904.1601655,
450,True,200,8746.270300121978,1778407904.1608956,
451,True,200,8474.633099976927,1778407904.1616476,
452,True,200,10400.933099910617,1778407904.1623905,
453,True,200,8752.055999822915,1778407904.1631532,
454,True,200,8466.632000170648,1778407904.1639862,
455,True,200,8793.207899900153,1778407904.1647415,
456,True,200,8806.90860003233,1778407904.1654668,
457,True,200,8858.346699969843,1778407904.1663382,
458,True,200,9993.166600121185,1778407904.1677077,
459,True,200,8830.100500024855,1778407904.1696253,
460,True,200,8837.885100161657,1778407904.1705751,
461,True,200,8888.189099961892,1778407904.1714575,
462,True,200,9988.911299966276,1778407904.1722379,
463,True,200,8811.66490004398,1778407904.1730118,
464,True,200,10340.193500043824,1778407904.173816,
465,True,200,10339.460200164467,1778407904.1745834,
466,True,200,9272.37750007771,1778407904.1753442,
467,True,200,9984.662500210106,1778407904.1760614,
468,True,200,9984.02679990977,1778407904.1768057,
469,True,200,9983.441200107336,1778407904.1775594,
470,True,200,9279.61890003644,1778407904.178298,
471,True,200,9982.029900187626,1778407904.1790466,
472,True,200,9981.4618001692,1778407904.1797924,
473,True,200,9985.70160008967,1778407904.180543,
474,True,200,9985.013399971649,1778407904.1813035,
475,True,200,9274.875100003555,1778407904.1820238,
476,True,200,9281.118700047955,1778407904.1827462,
477,True,200,9280.943399993703,1778407904.1835501,
478,True,200,9980.757999932393,1778407904.1855245,
479,True,200,9278.580399928614,1778407904.186462,
480,True,200,9274.738300126046,1778407904.1872935,
481,True,200,9274.38830002211,1778407904.1880522,
482,True,200,9278.139300178736,1778407904.1887667,
483,True,200,9278.078800067306,1778407904.1895094,
484,True,200,9299.02429995127,1778407904.1902401,
485,True,200,9304.187800036743,1778407904.1909966,
486,True,200,9306.373600149527,1778407904.1917512,
487,True,200,9276.529799913988,1778407904.1925025,
488,True,200,9277.437699958682,1778407904.1932354,
489,True,200,9305.874499958009,1778407904.1953015,
490,True,200,9319.593700114638,1778407904.196042,
491,True,200,9279.98310001567,1778407904.1967835,
492,True,200,9276.561400154606,1778407904.197566,
493,True,200,9279.614500002936,1778407904.1982956,
494,True,200,10487.081300001591,1778407904.1990466,
495,True,200,9281.873399857432,1778407904.2014184,
496,True,200,9282.456599874422,1778407904.2031,
497,True,200,9282.36489999108,1778407904.204362,
498,True,200,10292.061700019985,1778407904.2054226,
499,True,200,9329.33109998703,1778407904.2062647,
500,True,200,9347.041299799457,1778407904.2071695,
501,True,200,9291.647100122645,1778407904.2079494,
502,True,200,9321.773299947381,1778407904.2087286,
503,True,200,10435.15169993043,1778407904.2095227,
504,True,200,9300.991600146517,1778407904.2102778,
505,True,200,9294.808299979195,1778407904.2110138,
506,True,200,9358.262099791318,1778407904.2117724,
507,True,200,9326.498799957335,1778407904.2125454,
508,True,200,9363.571100169793,1778407904.2133203,
509,True,200,9370.430200127885,1778407904.2141564,
510,True,200,9373.490900034085,1778407904.214894,
511,True,200,9406.098499894142,1778407904.2156422,
512,True,200,9320.853100158274,1778407904.216458,
513,True,200,9302.467700093985,1778407904.2185643,
514,True,200,9390.468700090423,1778407904.2198393,
515,True,200,10342.980299843475,1778407904.2208846,
516,True,200,9304.644899908453,1778407904.221742,
517,True,200,9433.379299938679,1778407904.2225285,
518,True,200,9417.05930000171,1778407904.2232876,
519,True,200,9334.569199942052,1778407904.2240453,
520,True,200,9434.287699870765,1778407904.2249482,
521,True,200,9438.626299845055,1778407904.2257156,
522,True,200,9336.589899845421,1778407904.2264752,
523,True,200,9443.55920003727,1778407904.2272604,
524,True,200,10286.636699922383,1778407904.2281492,
525,True,200,9344.74980016239,1778407904.2289064,
526,True,200,9342.144399881363,1778407904.2296882,
527,True,200,9455.136999953538,1778407904.230468,
528,True,200,8479.81599997729,1778407904.2312894,
529,True,200,8491.978900041431,1778407904.2320566,
530,True,200,8671.264099888504,1778407904.2328086,
531,True,200,8663.125700084493,1778407904.234406,
532,True,200,8504.183000186458,1778407904.2361014,
533,True,200,10343.045599991456,1778407904.2371092,
534,True,200,10275.060799904168,1778407904.2380397,
535,True,200,8519.231699872762,1778407904.2388568,
536,True,200,9133.703000145033,1778407904.2396696,
537,True,200,8652.086299844086,1778407904.2404547,
538,True,200,10272.248100023717,1778407904.2412298,
539,True,200,8547.159899957478,1778407904.242016,
540,True,200,8565.42760017328,1778407904.2427726,
541,True,200,8657.310399925336,1778407904.2435274,
542,True,200,8680.762100033462,1778407904.2442791,
543,True,200,8557.56719992496,1778407904.24502,
544,True,200,8550.762899918482,1778407904.245797,
545,True,200,8567.1484998893,1778407904.2465756,
546,True,200,10332.95590011403,1778407904.2473545,
547,True,200,8663.605200126767,1778407904.248116,
548,True,200,8706.262500025332,1778407904.2488735,
549,True,200,8690.067399991676,1778407904.2496567,
550,True,200,8568.002700107172,1778407904.2518806,
551,True,200,8698.915199842304,1778407904.2534778,
552,True,200,10259.135299827904,1778407904.2544587,
553,True,200,8599.305600160733,1778407904.2553074,
554,True,200,10388.41490005143,1778407904.2561212,
555,True,200,8710.501100169495,1778407904.256913,
556,True,200,8712.163499789312,1778407904.257717,
557,True,200,8716.499600093812,1778407904.2585125,
558,True,200,8719.74500012584,1778407904.2592854,
559,True,200,8579.167100135237,1778407904.260044,
560,True,200,8581.185499904677,1778407904.2608154,
561,True,200,9162.334899883717,1778407904.261607,
562,True,200,8734.44169992581,1778407904.2623906,
563,True,200,9127.455999841914,1778407904.2631857,
564,True,200,8606.06629983522,1778407904.2639651,
565,True,200,8595.585099887103,1778407904.2647665,
566,True,200,8739.968799985945,1778407904.2655392,
567,True,200,8723.7798999995,1778407904.2663364,
568,True,200,8605.231099994853,1778407904.2676272,
569,True,200,8620.126200141385,1778407904.2693446,
570,True,200,10262.486699968576,1778407904.2703197,
571,True,200,8747.373200021684,1778407904.2712288,
572,True,200,8740.36470009014,1778407904.2720344,
573,True,200,8766.134500037879,1778407904.2728376,
574,True,200,8676.028900081292,1778407904.2736187,
575,True,200,8747.244000202045,1778407904.2743847,
576,True,200,8661.748599959537,1778407904.275186,
577,True,200,8645.774099975824,1778407904.2759786,
578,True,200,10218.753299908713,1778407904.2767675,
579,True,200,9141.986000118777,1778407904.2775545,
580,True,200,8751.108800061047,1778407904.2783232,
581,True,200,8714.291600044817,1778407904.2791243,
