i,ok,status_code,latency_ms,started_at_s,error
0,True,200,89.68829992227256,1778341132.787687,
1,True,200,117.6737000932917,1778341132.814001,
2,True,200,552.2475999314338,1778341132.815049,
3,True,200,1075.1061000628397,1778341132.8159442,
4,True,200,1084.5173000125214,1778341132.8168306,
5,True,200,544.5116000482813,1778341132.8176544,
6,True,200,120.89969997759908,1778341132.8184981,
7,True,200,1112.9736000439152,1778341132.8193593,
8,True,200,123.72490006964654,1778341132.820454,
9,True,200,1106.2864999985322,1778341132.821259,
10,True,200,1014.1132000135258,1778341132.8221247,
11,True,200,1083.2266000797972,1778341132.8230855,
12,True,200,1055.232899961993,1778341132.8247292,
13,True,200,1085.6540999375284,1778341132.8255985,
14,True,200,1058.813799987547,1778341132.8263266,
15,True,200,1047.849699971266,1778341132.8270338,
16,True,200,1068.318200064823,1778341132.8276875,
17,True,200,1030.1542000379413,1778341132.8283172,
18,True,200,1017.7294999593869,1778341132.8289506,
19,True,200,1022.8720000013709,1778341132.8295496,
20,True,200,987.3264000052586,1778341132.8774188,
21,True,200,1051.802200032398,1778341132.9317005,
22,True,200,1050.4448999417946,1778341132.9394212,
23,True,200,1033.4585000528023,1778341132.944198,
24,True,200,607.4755999725312,1778341133.3622048,
25,True,200,627.419300028123,1778341133.3673277,
26,True,200,182.7140999957919,1778341133.8363333,
27,True,200,157.22569997888058,1778341133.8467004,
28,True,200,160.85690003819764,1778341133.8524435,
29,True,200,149.56719998735934,1778341133.8585174,
30,True,200,235.50690000411123,1778341133.8647635,
31,True,200,219.42829992622137,1778341133.874906,
32,True,200,208.29199999570847,1778341133.8799832,
33,True,200,165.7964000478387,1778341133.8851612,
34,True,200,154.43470003083348,1778341133.8910704,
35,True,200,159.81580002699047,1778341133.8960233,
36,True,200,139.28519992623478,1778341133.9013865,
37,True,200,129.3133000144735,1778341133.9063306,
38,True,200,118.51479997858405,1778341133.9112701,
39,True,200,182.2082999860868,1778341133.9276042,
40,True,200,172.61480004526675,1778341133.9323494,
41,True,200,170.47660006210208,1778341133.969701,
42,True,200,201.73850003629923,1778341133.9778216,
43,True,200,181.31520005408674,1778341133.983523,
44,True,200,170.1205000281334,1778341133.989888,
45,True,200,133.6186999687925,1778341133.9947677,
46,True,200,118.46420005895197,1778341134.003965,
47,True,200,126.01390003692359,1778341134.0081098,
48,True,200,294.11030001938343,1778341134.0133266,
49,True,200,297.8050000965595,1778341134.0190668,
50,True,200,140.6305000418797,1778341134.0298054,
51,True,200,148.5177999129519,1778341134.0356822,
52,True,200,270.7393999444321,1778341134.0406914,
53,True,200,277.0035000285134,1778341134.0455227,
54,True,200,250.63999998383224,1778341134.0509787,
55,True,200,99.40019994974136,1778341134.0558615,
56,True,200,130.1892000483349,1778341134.088299,
57,True,200,170.3737999778241,1778341134.0943522,
58,True,200,180.65150000620633,1778341134.100289,
59,True,200,165.81479995511472,1778341134.1049874,
60,True,200,137.4821999343112,1778341134.109831,
61,True,200,109.22460001893342,1778341134.1225162,
62,True,200,97.81259996816516,1778341134.1284242,
63,True,200,103.32049999851733,1778341134.1341772,
64,True,200,102.04310005065054,1778341134.1402009,
65,True,200,234.73140003625304,1778341134.1552906,
66,True,200,282.87830005865544,1778341134.1600335,
67,True,200,236.89360008575022,1778341134.1648614,
68,True,200,266.2813999922946,1778341134.1704595,
69,True,200,215.93499998562038,1778341134.1796114,
70,True,200,111.51709989644587,1778341134.1842282,
71,True,200,476.44879994913936,1778341134.2185216,
72,True,200,136.7932999273762,1778341134.226256,
73,True,200,195.81169995944947,1778341134.2317579,
74,True,200,184.65419998392463,1778341134.2375169,
75,True,200,206.3526000129059,1778341134.242265,
76,True,200,123.12100001145154,1778341134.2474873,
77,True,200,111.62640003021806,1778341134.2647498,
78,True,200,188.3877000072971,1778341134.2708268,
79,True,200,172.8094998979941,1778341134.2809758,
80,True,200,270.2619000338018,1778341134.2957864,
81,True,200,380.6008999235928,1778341134.301661,
82,True,200,513.8315999647602,1778341134.307465,
83,True,200,432.9386999597773,1778341134.3114545,
84,True,200,98.5147999599576,1778341134.316941,
85,True,200,378.5542999394238,1778341134.322554,
86,True,200,154.5274000382051,1778341134.3630931,
87,True,200,390.82859992049634,1778341134.370628,
88,True,200,486.1677000299096,1778341134.3763943,
89,True,200,143.8225000165403,1778341134.390103,
90,True,200,132.1896999143064,1778341134.3955631,
91,True,200,287.46020002290606,1778341134.401778,
92,True,200,130.10469998698682,1778341134.4154897,
93,True,200,117.83030000515282,1778341134.4221928,
94,True,200,311.25720008276403,1778341134.4275944,
95,True,200,121.20419996790588,1778341134.4367797,
96,True,200,343.47219998016953,1778341134.4429352,
97,True,200,258.98669997695833,1778341134.4486613,
98,True,200,125.9491000091657,1778341134.4538224,
99,True,200,114.39699993934482,1778341134.459239,
100,True,200,204.52930009923875,1778341134.5176466,
101,True,200,288.14680001232773,1778341134.5277722,
102,True,200,256.69619999825954,1778341134.5339446,
103,True,200,256.55170006211847,1778341134.5400426,
104,True,200,204.16870003100485,1778341134.5456262,
105,True,200,268.1798000121489,1778341134.5580692,
106,True,200,265.3518000151962,1778341134.5660713,
107,True,200,263.27549992129207,1778341134.57366,
108,True,200,187.70969996694475,1778341134.579805,
109,True,200,259.77870007045567,1778341134.6823056,
110,True,200,280.0793000496924,1778341134.6892676,
111,True,200,186.3815999822691,1778341134.6950126,
112,True,200,155.7365000480786,1778341134.7011893,
113,True,200,184.66489994898438,1778341134.7077098,
114,True,200,251.8497999990359,1778341134.722227,
115,True,200,197.80229998286813,1778341134.7388818,
116,True,200,186.13960000220686,1778341134.7444222,
117,True,200,126.71029998455197,1778341134.7498288,
118,True,200,89.35260004363954,1778341134.7614906,
119,True,200,119.36500004958361,1778341134.7675555,
120,True,200,207.86269998643547,1778341134.7864757,
121,True,200,172.88980004377663,1778341134.79066,
122,True,200,183.11749992426485,1778341134.7966115,
123,True,200,271.91039989702404,1778341134.8159397,
124,True,200,195.16050000675023,1778341134.8213172,
125,True,200,179.2715999763459,1778341134.826265,
126,True,200,125.8167999330908,1778341134.831486,
127,True,200,88.09660002589226,1778341134.836957,
128,True,200,281.64109995123,1778341134.8508682,
129,True,200,153.36910006590188,1778341134.856948,
130,True,200,90.14320001006126,1778341134.8626132,
131,True,200,192.4890000373125,1778341134.8765643,
132,True,200,200.67180006299168,1778341134.8814292,
133,True,200,189.63739997707307,1778341134.886947,
134,True,200,107.52720001619309,1778341134.8924105,
135,True,200,214.2131000291556,1778341134.925097,
136,True,200,190.02089998684824,1778341134.9305978,
137,True,200,199.1031999932602,1778341134.9367042,
138,True,200,184.39979990944266,1778341134.9421015,
139,True,200,201.8384999828413,1778341134.9528399,
140,True,200,158.52000005543232,1778341134.9573343,
141,True,200,794.9066000292078,1778341134.9635696,
142,True,200,140.41980006732047,1778341134.9693682,
143,True,200,130.202200030908,1778341134.9740932,
144,True,200,81.57120004761964,1778341134.9797645,
145,True,200,218.81190000567585,1778341134.994364,
146,True,200,208.5561000276357,1778341134.999962,
147,True,200,197.69299996551126,1778341135.0055616,
148,True,200,208.22869997937232,1778341135.0103412,
149,True,200,83.7411000393331,1778341135.0165045,
150,True,200,137.0400000596419,1778341135.061418,
151,True,200,161.99900000356138,1778341135.0691357,
152,True,200,149.13259993772954,1778341135.0766103,
153,True,200,162.32990007847548,1778341135.0821211,
154,True,200,96.859100041911,1778341135.0878694,
155,True,200,232.63179999776185,1778341135.1002722,
156,True,200,233.52799995336682,1778341135.104314,
157,True,200,232.88290004711598,1778341135.109807,
158,True,200,183.78910003229976,1778341135.1158814,
159,True,200,672.3555999342352,1778341135.1206377,
160,True,200,817.57070007734,1778341135.1265173,
161,True,200,181.92400003317744,1778341135.1325424,
162,True,200,113.78630006220192,1778341135.1358273,
163,True,200,53.0879000434652,1778341135.1393278,
164,True,200,626.4319999609143,1778341135.1546972,
165,True,200,648.7153000198305,1778341135.1847825,
166,True,200,646.6092999326065,1778341135.1924348,
167,True,200,506.13780005369335,1778341135.1984813,
168,True,200,654.5219999970868,1778341135.2032738,
