i,ok,status_code,latency_ms,started_at_s,error
0,True,200,768.5489999130368,1778404173.5834122,
1,True,200,775.308899814263,1778404173.5875237,
2,True,200,758.380200015381,1778404173.5889542,
3,True,200,767.435499932617,1778404173.590809,
4,True,200,776.5359999611974,1778404173.5921023,
5,True,200,1629.668999928981,1778404173.5933282,
6,True,200,4472.280899994075,1778404173.5948005,
7,True,200,1601.5560999512672,1778404173.5960402,
8,True,200,1700.3911999054253,1778404173.5972219,
9,True,200,1610.7071000151336,1778404173.5984585,
10,True,200,1689.9717000778764,1778404173.5998278,
11,True,200,1600.174400024116,1778404173.6031008,
12,True,200,1706.959799863398,1778404173.6049576,
13,True,200,1679.4996000826359,1778404173.6065054,
14,True,200,1649.9616999644786,1778404173.6078265,
15,True,200,1736.4354999735951,1778404173.609168,
16,True,200,1706.9537001661956,1778404173.611017,
17,True,200,1692.3664999194443,1778404173.6125097,
18,True,200,1710.9942000824958,1778404173.6137474,
19,True,200,1649.3301000446081,1778404173.615141,
20,True,200,1809.9611999932677,1778404173.6165178,
21,True,200,2009.0294000692666,1778404173.618003,
22,True,200,2012.3617998324335,1778404173.6192255,
23,True,200,1822.7845998480916,1778404173.620468,
24,True,200,2257.8110999893397,1778404173.621742,
25,True,200,1814.4529999699444,1778404173.6229868,
26,True,200,2018.9191999379545,1778404173.6243362,
27,True,200,6358.306600013748,1778404173.6255429,
28,True,200,1649.5459000580013,1778404173.6273332,
29,True,200,1704.1483998764306,1778404173.6292746,
30,True,200,1708.0339998938143,1778404173.631514,
31,True,200,1761.7129997815937,1778404173.6335588,
32,True,200,1797.022100072354,1778404173.634843,
33,True,200,4437.687699915841,1778404173.636036,
34,True,200,4509.875799994916,1778404173.637234,
35,True,200,1643.673999933526,1778404173.6384,
36,True,200,1775.2863999921829,1778404173.6396992,
37,True,200,1779.4275998603553,1778404173.6417744,
38,True,200,2242.6332000177354,1778404173.643103,
39,True,200,2219.2180999554694,1778404173.644346,
40,True,200,1811.2602999899536,1778404173.6457782,
41,True,200,4624.057700159028,1778404173.6473286,
42,True,200,1968.9408000558615,1778404173.6491258,
43,True,200,1987.684000050649,1778404173.6504574,
44,True,200,4657.540499931201,1778404173.6525784,
45,True,200,6475.295400014147,1778404173.653898,
46,True,200,2329.5451002195477,1778404173.6554677,
47,True,200,2214.7831998299807,1778404173.6568365,
48,True,200,1809.7055999096483,1778404173.6580822,
49,True,200,1974.9372000806034,1778404173.6593263,
50,True,200,1726.7876002006233,1778404173.6607766,
51,True,200,4732.71319991909,1778404173.6619701,
52,True,200,3289.8596001323313,1778404173.6631594,
53,True,200,5277.57679997012,1778404173.6646843,
54,True,200,16083.613299997523,1778404173.665958,
55,True,200,3944.263100158423,1778404173.6673067,
56,True,200,4040.5280000995845,1778404173.6691759,
57,True,200,5880.242499988526,1778404173.670475,
58,True,200,3577.993599930778,1778404173.6718354,
59,True,200,5380.409599980339,1778404173.6731904,
60,True,200,3344.487499911338,1778404173.6744854,
61,True,200,3548.9493999630213,1778404173.6756608,
62,True,200,6821.664299815893,1778404173.6769276,
63,True,200,4301.304700085893,1778404173.6781387,
64,True,200,2455.1804999355227,1778404173.6805282,
65,True,200,3647.1297000534832,1778404173.6818943,
66,True,200,4037.797600030899,1778404173.6832786,
67,True,200,3596.218599937856,1778404173.6845908,
68,True,200,15696.71140005812,1778404173.6858792,
69,True,200,5970.448599895462,1778404173.6871102,
70,True,200,18134.156099986285,1778404173.6883018,
71,True,200,3282.16310008429,1778404173.6895292,
72,True,200,3959.7404000815004,1778404173.6909845,
73,True,200,4186.001899885014,1778404173.692212,
74,True,200,3370.5221000127494,1778404173.6989396,
75,True,200,3439.781899796799,1778404173.7003384,
76,True,200,5552.615199936554,1778404173.7016594,
77,True,200,3347.097200108692,1778404173.7029421,
78,True,200,3008.184500038624,1778404173.7042582,
79,True,200,2979.792900150642,1778404173.7055163,
80,True,200,16350.9378999006,1778404173.7068486,
81,True,200,3519.7992001194507,1778404173.708304,
82,True,200,4304.135499987751,1778404173.7097435,
83,True,200,4023.1308001093566,1778404173.7113342,
84,True,200,3474.1273000836372,1778404173.7132695,
85,True,200,5699.272100115195,1778404173.715094,
86,True,200,4001.096999971196,1778404173.7167547,
87,True,200,7109.831800218672,1778404173.7183666,
88,True,200,5972.172900103033,1778404173.720085,
89,True,200,3711.885099997744,1778404173.7216558,
90,True,200,3961.7631000000983,1778404173.7232554,
91,True,200,2575.6469999905676,1778404173.7247703,
92,True,200,5350.784400012344,1778404173.7261882,
93,True,200,4066.7440998367965,1778404173.7276125,
94,True,200,4256.437000120059,1778404173.7288854,
95,True,200,4222.541199997067,1778404173.7301965,
96,True,200,4992.951299995184,1778404173.7315607,
97,True,200,15288.949799956754,1778404173.7328835,
98,True,200,4066.5418000426143,1778404173.734243,
99,True,200,4298.204499995336,1778404173.7356179,
100,True,200,2419.636599952355,1778404173.7369673,
101,True,200,3768.1591000873595,1778404173.7383525,
102,True,200,3802.0178000442684,1778404173.7398343,
103,True,200,5469.6405997965485,1778404173.741234,
104,True,200,3489.3138001207262,1778404173.7426775,
105,True,200,6557.409300003201,1778404173.7444923,
106,True,200,6931.923999916762,1778404173.7459118,
107,True,200,4713.4615001268685,1778404173.7473176,
108,True,200,2420.6873001530766,1778404173.7486577,
109,True,200,3765.9758999943733,1778404173.7500086,
110,True,200,6781.514199916273,1778404173.7513733,
111,True,200,2966.1163999699056,1778404173.753212,
112,True,200,2393.5669001657516,1778404173.754576,
113,True,200,19094.345499994233,1778404173.7559583,
114,True,200,3004.670500056818,1778404173.7573369,
115,True,200,3694.4951000623405,1778404173.7586656,
116,True,200,3666.971000144258,1778404173.7599764,
117,True,200,18647.437300067395,1778404173.7614138,
118,True,200,3646.178799914196,1778404173.7627954,
119,True,200,4138.155899941921,1778404173.7642431,
120,True,200,4196.733399992809,1778404173.7657394,
121,True,200,3632.329599931836,1778404173.767173,
122,True,200,5730.193699942902,1778404173.7686179,
123,True,200,6079.727600095794,1778404173.769905,
124,True,200,3731.288299895823,1778404173.7712643,
125,True,200,3715.9251999109983,1778404173.7727907,
126,True,200,5851.687600137666,1778404173.7744246,
127,True,200,3688.0346999969333,1778404173.7756915,
128,True,200,3300.2291000448167,1778404173.7774134,
129,True,200,3488.997200038284,1778404173.7788088,
130,True,200,4166.154500097036,1778404173.7801409,
131,True,200,3154.7665998805314,1778404173.7816956,
132,True,200,6637.064700014889,1778404173.783185,
133,True,200,3224.033300066367,1778404173.784477,
134,True,200,3877.633099909872,1778404173.7860265,
135,True,200,3797.5343000143766,1778404173.7876337,
136,True,200,3103.8779001682997,1778404173.7892365,
137,True,200,3305.40269985795,1778404173.7908392,
138,True,200,3947.952000191435,1778404173.7923481,
139,True,200,5442.001400049776,1778404173.7937884,
140,True,200,3148.267599986866,1778404173.7951453,
141,True,200,3247.28689994663,1778404173.7964993,
142,True,200,5743.698700098321,1778404173.797687,
143,True,200,3714.234400074929,1778404173.7988696,
144,True,200,3976.0465000290424,1778404173.80012,
145,True,200,3965.2213000226766,1778404173.8014235,
146,True,200,15107.601499883458,1778404173.8028367,
147,True,200,4000.1298000570387,1778404173.8043249,
148,True,200,5823.008399922401,1778404173.8063676,
149,True,200,3256.2112999148667,1778404173.807602,
150,True,200,3263.7126999907196,1778404173.8087883,
151,True,200,4760.2578001096845,1778404173.8099449,
152,True,200,2975.098100025207,1778404173.8111455,
153,True,200,3718.1736999191344,1778404173.812322,
154,True,200,6011.846200097352,1778404173.8135238,
155,True,200,3561.014899984002,1778404173.8147266,
156,True,200,3556.1331000644714,1778404173.8159018,
157,True,200,2976.6063999850303,1778404173.8170688,
158,True,200,3036.4871001802385,1778404173.8182354,
159,True,200,5316.7516000103205,1778404173.8193681,
160,True,200,2490.2832999359816,1778404173.8205214,
161,True,200,2340.6740999780595,1778404173.8217287,
162,True,200,3541.304500075057,1778404173.822915,
163,True,200,6790.116100106388,1778404173.8240662,
164,True,200,4133.082799846306,1778404173.8251936,
165,True,200,5570.576500147581,1778404173.8263416,
166,True,200,5762.4301998876035,1778404173.8274913,
167,True,200,3288.779499940574,1778404173.8286488,
168,True,200,3445.693700108677,1778404173.8297677,
169,True,200,6076.292600017041,1778404173.8309078,
170,True,200,5848.394700093195,1778404173.832066,
171,True,200,5833.336399868131,1778404173.8331952,
172,True,200,3738.040199968964,1778404173.8343565,
173,True,200,4031.656599836424,1778404173.8354897,
174,True,200,2891.7022000532597,1778404173.8366284,
175,True,200,3520.7497999072075,1778404173.8380344,
176,True,200,4716.6315000504255,1778404173.8394432,
177,True,200,3060.9338998328894,1778404173.8407612,
178,True,200,3668.1121999863535,1778404173.8420527,
179,True,200,3735.8716998714954,1778404173.843224,
180,True,200,3427.367999916896,1778404173.8444586,
181,True,200,3543.064499972388,1778404173.8457034,
182,True,200,15442.742299987003,1778404173.846903,
183,True,200,5664.936400018632,1778404173.84809,
184,True,200,4091.760199982673,1778404173.8492346,
185,True,200,2815.146700013429,1778404173.8507607,
186,True,200,3819.945099996403,1778404173.851963,
187,True,200,3803.5182000603527,1778404173.8533049,
188,True,200,3523.4383998904377,1778404173.8556144,
189,True,200,5927.851399872452,1778404173.8567982,
190,True,200,5187.19769991003,1778404173.8587441,
191,True,200,3581.339300144464,1778404173.8606064,
192,True,200,5936.918499879539,1778404173.86239,
193,True,200,5940.585799980909,1778404173.8640697,
194,True,200,3157.145499950275,1778404173.8656178,
195,True,200,3267.715800087899,1778404173.8670883,
196,True,200,6656.323800096288,1778404173.8684697,
197,True,200,2821.807799860835,1778404173.8702354,
